,event name,organiser,speciality,keyword,similarity,date present,description present,start year,start month,start date,end year,end month,end date,time present,start time,end time,description,add info,fee type,fees,saot fees,non saot fees,mode,venue,contact person,contact email
63,Management of the Diabetic Foot in the Community,Tan Tock Seng Hospital,orthopaedic surgery,foot,0.32660192307527014,False,True,2023,11,,2023,11,,False,,,"<p>With the aging population and a higher incidence of patients with chronic diseases such as diabetes, healthcare professionals such as nurses, therapists and therapy aides are needed to have specific skills sets to manage a list of problems they may face when treating their patients in the community. Nurses, therapists and therapy aides working in the community are often called upon to manage the feet of their patients. This may include simple diabetic foot screening and toenail cutting.</p><p><br/>This 1.5 day course will comprise of lectures, workshops with hands-on practice and a competency test.</p>","<p><strong>Target audience</strong></p>
<p>Community Care Healthcare Workers; Enrolled Nurses, Assistant Nurses, Therapists, Therapy Aides, Assistants based in Nursing homes, Home Nursing, Polyclinics etc.</p>
<p><br/></p>",Paid,300.0,,,Face-to-Face,,Audrey Loke Choy Hong,Audrey_Ch_Loke@ttsh.com.sg
64,Management of the Diabetic Foot in the Community,Tan Tock Seng Hospital,renal medicine,diabetic,0.25989663673126784,False,True,2023,11,,2023,11,,False,,,"<p>With the aging population and a higher incidence of patients with chronic diseases such as diabetes, healthcare professionals such as nurses, therapists and therapy aides are needed to have specific skills sets to manage a list of problems they may face when treating their patients in the community. Nurses, therapists and therapy aides working in the community are often called upon to manage the feet of their patients. This may include simple diabetic foot screening and toenail cutting.</p><p><br/>This 1.5 day course will comprise of lectures, workshops with hands-on practice and a competency test.</p>","<p><strong>Target audience</strong></p>
<p>Community Care Healthcare Workers; Enrolled Nurses, Assistant Nurses, Therapists, Therapy Aides, Assistants based in Nursing homes, Home Nursing, Polyclinics etc.</p>
<p><br/></p>",Paid,300.0,,,Face-to-Face,,Audrey Loke Choy Hong,Audrey_Ch_Loke@ttsh.com.sg
65,Stroke Rehabilitation for the Budding Occupational Therapist,Tan Tock Seng Hospital,rehabilitation medicine,rehabilitation,0.828292692251276,True,True,2023,11,23.0,2023,11,24.0,False,,,"<p>In Singapore, stroke is among the top causes of hospitalisation and disability. Occupational Therapists (OTs) play a vital role in the rehabilitation of stroke patients. Managing the myriad of deficits in a patient affected by stroke can be challenging for OTs new to neurological rehabilitation. </p>","<p>This workshop aims to provide a holistic overview of the aetiology of stroke, medical interventions and a comprehensive understanding of how to carry out Occupational therapy assessments and interventions in stroke rehabilitation.</p>
<p>At the end of the workshop, participants will:</p>
<ol>
<li>Gain an understanding of medical management of stroke and identify the role of OT in this process.</li>
<li>Carry out a comprehensive neuro assessment to accurately identify deficits post stroke. </li>
<li>Plan and execute rehabilitation sessions for targeted deficits post stroke (Upper limb, activities of daily living facilitation, cognitive and low vision).</li></ol>
<p>Trainers</p>
<ul>
<li>Chia Pei Fen, Principal Occupational Therapist</li>
<li>Lim Yi Hui, Senior Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>SGD$755.00 (SAOT Member)</li>
<li>SGD$830.00 (Non-SAOT Member)</li>
</ul>",Paid,755.0 (SAOT Member); 830.0 (Non-SAOT Member),755.0,830.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
66,Stroke Rehabilitation for the Budding Occupational Therapist,Tan Tock Seng Hospital,occupational medicine,occupational therapist,0.7864894693101089,True,True,2023,11,23.0,2023,11,24.0,False,,,"<p>In Singapore, stroke is among the top causes of hospitalisation and disability. Occupational Therapists (OTs) play a vital role in the rehabilitation of stroke patients. Managing the myriad of deficits in a patient affected by stroke can be challenging for OTs new to neurological rehabilitation. </p>","<p>This workshop aims to provide a holistic overview of the aetiology of stroke, medical interventions and a comprehensive understanding of how to carry out Occupational therapy assessments and interventions in stroke rehabilitation.</p>
<p>At the end of the workshop, participants will:</p>
<ol>
<li>Gain an understanding of medical management of stroke and identify the role of OT in this process.</li>
<li>Carry out a comprehensive neuro assessment to accurately identify deficits post stroke. </li>
<li>Plan and execute rehabilitation sessions for targeted deficits post stroke (Upper limb, activities of daily living facilitation, cognitive and low vision).</li></ol>
<p>Trainers</p>
<ul>
<li>Chia Pei Fen, Principal Occupational Therapist</li>
<li>Lim Yi Hui, Senior Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>SGD$755.00 (SAOT Member)</li>
<li>SGD$830.00 (Non-SAOT Member)</li>
</ul>",Paid,755.0 (SAOT Member); 830.0 (Non-SAOT Member),755.0,830.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
67,Stroke Rehabilitation for the Budding Occupational Therapist,Tan Tock Seng Hospital,cardiothoracic surgery,stroke,0.35891556271422126,True,True,2023,11,23.0,2023,11,24.0,False,,,"<p>In Singapore, stroke is among the top causes of hospitalisation and disability. Occupational Therapists (OTs) play a vital role in the rehabilitation of stroke patients. Managing the myriad of deficits in a patient affected by stroke can be challenging for OTs new to neurological rehabilitation. </p>","<p>This workshop aims to provide a holistic overview of the aetiology of stroke, medical interventions and a comprehensive understanding of how to carry out Occupational therapy assessments and interventions in stroke rehabilitation.</p>
<p>At the end of the workshop, participants will:</p>
<ol>
<li>Gain an understanding of medical management of stroke and identify the role of OT in this process.</li>
<li>Carry out a comprehensive neuro assessment to accurately identify deficits post stroke. </li>
<li>Plan and execute rehabilitation sessions for targeted deficits post stroke (Upper limb, activities of daily living facilitation, cognitive and low vision).</li></ol>
<p>Trainers</p>
<ul>
<li>Chia Pei Fen, Principal Occupational Therapist</li>
<li>Lim Yi Hui, Senior Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>SGD$755.00 (SAOT Member)</li>
<li>SGD$830.00 (Non-SAOT Member)</li>
</ul>",Paid,755.0 (SAOT Member); 830.0 (Non-SAOT Member),755.0,830.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
68,Stroke Rehabilitation for the Budding Occupational Therapist,Tan Tock Seng Hospital,nuclear medicine,budding,0.2949049740836399,True,True,2023,11,23.0,2023,11,24.0,False,,,"<p>In Singapore, stroke is among the top causes of hospitalisation and disability. Occupational Therapists (OTs) play a vital role in the rehabilitation of stroke patients. Managing the myriad of deficits in a patient affected by stroke can be challenging for OTs new to neurological rehabilitation. </p>","<p>This workshop aims to provide a holistic overview of the aetiology of stroke, medical interventions and a comprehensive understanding of how to carry out Occupational therapy assessments and interventions in stroke rehabilitation.</p>
<p>At the end of the workshop, participants will:</p>
<ol>
<li>Gain an understanding of medical management of stroke and identify the role of OT in this process.</li>
<li>Carry out a comprehensive neuro assessment to accurately identify deficits post stroke. </li>
<li>Plan and execute rehabilitation sessions for targeted deficits post stroke (Upper limb, activities of daily living facilitation, cognitive and low vision).</li></ol>
<p>Trainers</p>
<ul>
<li>Chia Pei Fen, Principal Occupational Therapist</li>
<li>Lim Yi Hui, Senior Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>SGD$755.00 (SAOT Member)</li>
<li>SGD$830.00 (Non-SAOT Member)</li>
</ul>",Paid,755.0 (SAOT Member); 830.0 (Non-SAOT Member),755.0,830.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
69,Orthotic Management of the Fractured Spine,Tan Tock Seng Hospital,rehabilitation medicine,orthotic management,0.5532678671648565,False,True,2023,12,,2023,12,,False,,,"<p>Spinal fractures are increasingly common in Singapore and can have serious consequences if not managed appropriately. Healthcare staff working in the inpatient setting are likely to encounter patients with spinal fractures and should be equipped with skillsets to safely manage them. </p><p>This course is designed to equip healthcare professionals caring for patients with spinal fractures with:<br/>1) An understanding of the roles of surgery, physiotherapy and spinal bracing in the management of spinal fractures<br/>2) Safe manual handling skills for patients with spinal fractures<br/>3) Tips on the use and care of spinal fracture braces<br/></p><p>This half day course will comprise of lectures and a hands-on practical workshop</p>","<p><strong>Target audience</strong></p><p>Clinical Staff; Enrolled Nurses, Assistant Nurses, Therapists, Therapy Aides/Assistants, Prosthetists/Orthotists involved in the care of patients with spinal fractures</p><p><br/></p>",Paid,100.0,,,Face-to-Face,,Audrey Loke Choy Hong,Audrey_Ch_Loke@ttsh.com.sg
70,Orthotic Management of the Fractured Spine,Tan Tock Seng Hospital,plastic surgery,fractured,0.3647232385198651,False,True,2023,12,,2023,12,,False,,,"<p>Spinal fractures are increasingly common in Singapore and can have serious consequences if not managed appropriately. Healthcare staff working in the inpatient setting are likely to encounter patients with spinal fractures and should be equipped with skillsets to safely manage them. </p><p>This course is designed to equip healthcare professionals caring for patients with spinal fractures with:<br/>1) An understanding of the roles of surgery, physiotherapy and spinal bracing in the management of spinal fractures<br/>2) Safe manual handling skills for patients with spinal fractures<br/>3) Tips on the use and care of spinal fracture braces<br/></p><p>This half day course will comprise of lectures and a hands-on practical workshop</p>","<p><strong>Target audience</strong></p><p>Clinical Staff; Enrolled Nurses, Assistant Nurses, Therapists, Therapy Aides/Assistants, Prosthetists/Orthotists involved in the care of patients with spinal fractures</p><p><br/></p>",Paid,100.0,,,Face-to-Face,,Audrey Loke Choy Hong,Audrey_Ch_Loke@ttsh.com.sg
71,The Healthcare Professional’s Guide to Transtibial Prosthetics,Tan Tock Seng Hospital,public health,healthcare professional,0.8452589654472744,False,True,2023,12,,2023,12,,False,,,"<p>Lower limb amputations as a result of vascular complications are the leading cause of amputation in the developed world. With increasing rates of chronic diseases that may result in amputation, such as diabetes and peripheral vascular disease, most healthcare professionals are likely to encounter at least one lower limb prosthesis user during the course of their careers. </p><p><br/>Below knee amputations (transtibial amputations) are the most common level of lower limb amputation and are likely to be encountered by different groups of healthcare professionals in a variety of settings.</p>","<p><strong>Target audience</strong></p>
<p>Clinical Staff; Medical staff, Allied Health Professionals, Therapy Assistants and other healthcare professionals involved in the care of transtibial prosthetic users</p>",Paid,250.0,,,Face-to-Face,,Audrey Loke Choy Hong,Audrey_Ch_Loke@ttsh.com.sg
72,The Healthcare Professional’s Guide to Transtibial Prosthetics,Tan Tock Seng Hospital,orthopaedic surgery,transtibial prosthetics,0.5281353737028031,False,True,2023,12,,2023,12,,False,,,"<p>Lower limb amputations as a result of vascular complications are the leading cause of amputation in the developed world. With increasing rates of chronic diseases that may result in amputation, such as diabetes and peripheral vascular disease, most healthcare professionals are likely to encounter at least one lower limb prosthesis user during the course of their careers. </p><p><br/>Below knee amputations (transtibial amputations) are the most common level of lower limb amputation and are likely to be encountered by different groups of healthcare professionals in a variety of settings.</p>","<p><strong>Target audience</strong></p>
<p>Clinical Staff; Medical staff, Allied Health Professionals, Therapy Assistants and other healthcare professionals involved in the care of transtibial prosthetic users</p>",Paid,250.0,,,Face-to-Face,,Audrey Loke Choy Hong,Audrey_Ch_Loke@ttsh.com.sg
73,Return-to-work (RTW): Competencies for Occupational Therapists,Tan Tock Seng Hospital,occupational medicine,occupational therapists,0.8073139295179644,True,True,2024,2,22.0,2024,2,23.0,False,,,"<p>This interactive 2-day workshop will equip Occupational Therapists with the skills and knowledge to assess and match clients’ physical and cognitive functional abilities to their job demands, conduct workplace assessment
and develop RTW goals to facilitate RTW. 
</p>","<p>At the end of the workshop, participants will develop competencies and increase their confidence in enabling client to RTW:</p>
<ol>
<li>Apply bio-psychosocial and occupational therapy models in RTW assessment and interventions.</li>
<li>Understand the impact various barriers and facilitators in RTW outcomes.</li>
<li>Select and conduct clinic and workplace-based assessments to evaluate work ability and set appropriate RTW goals.</li>
<li>Design and select therapeutic interventions and strategies to improve work ability and achieve RTW goals.</li>
<li>Develop communication and negotiation to facilitate RTW. </li>
</ol>
<p>Trainers</p>
<ul>
<li>Joanna Giam, Principal Occupational Therapist</li>
<li>Soh Yanming, Principal Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$890.00 (SAOT Member)

</li>
<li>$980.00 (Non-SAOT Member)</li>
</ul>",Paid,890.0 (SAOT Member); 980.0 (Non-SAOT Member),890.0,980.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
74,Return-to-work (RTW): Competencies for Occupational Therapists,Tan Tock Seng Hospital,psychiatry,competencies,0.5627811352538683,True,True,2024,2,22.0,2024,2,23.0,False,,,"<p>This interactive 2-day workshop will equip Occupational Therapists with the skills and knowledge to assess and match clients’ physical and cognitive functional abilities to their job demands, conduct workplace assessment
and develop RTW goals to facilitate RTW. 
</p>","<p>At the end of the workshop, participants will develop competencies and increase their confidence in enabling client to RTW:</p>
<ol>
<li>Apply bio-psychosocial and occupational therapy models in RTW assessment and interventions.</li>
<li>Understand the impact various barriers and facilitators in RTW outcomes.</li>
<li>Select and conduct clinic and workplace-based assessments to evaluate work ability and set appropriate RTW goals.</li>
<li>Design and select therapeutic interventions and strategies to improve work ability and achieve RTW goals.</li>
<li>Develop communication and negotiation to facilitate RTW. </li>
</ol>
<p>Trainers</p>
<ul>
<li>Joanna Giam, Principal Occupational Therapist</li>
<li>Soh Yanming, Principal Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$890.00 (SAOT Member)

</li>
<li>$980.00 (Non-SAOT Member)</li>
</ul>",Paid,890.0 (SAOT Member); 980.0 (Non-SAOT Member),890.0,980.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
75,Return-to-work (RTW): Competencies for Occupational Therapists,Tan Tock Seng Hospital,public health,return to work,0.34688956523030784,True,True,2024,2,22.0,2024,2,23.0,False,,,"<p>This interactive 2-day workshop will equip Occupational Therapists with the skills and knowledge to assess and match clients’ physical and cognitive functional abilities to their job demands, conduct workplace assessment
and develop RTW goals to facilitate RTW. 
</p>","<p>At the end of the workshop, participants will develop competencies and increase their confidence in enabling client to RTW:</p>
<ol>
<li>Apply bio-psychosocial and occupational therapy models in RTW assessment and interventions.</li>
<li>Understand the impact various barriers and facilitators in RTW outcomes.</li>
<li>Select and conduct clinic and workplace-based assessments to evaluate work ability and set appropriate RTW goals.</li>
<li>Design and select therapeutic interventions and strategies to improve work ability and achieve RTW goals.</li>
<li>Develop communication and negotiation to facilitate RTW. </li>
</ol>
<p>Trainers</p>
<ul>
<li>Joanna Giam, Principal Occupational Therapist</li>
<li>Soh Yanming, Principal Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$890.00 (SAOT Member)

</li>
<li>$980.00 (Non-SAOT Member)</li>
</ul>",Paid,890.0 (SAOT Member); 980.0 (Non-SAOT Member),890.0,980.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
76,Clinical Applications of Wheelchair Seating & Mobility,Tan Tock Seng Hospital,medical oncology,clinical,0.4970643513130489,True,True,2024,3,7.0,2024,3,8.0,False,,,<p>A proper seating and mobility evaluation involves assessment and consideration of many client factors. These factors will determine the prescription of seating components and wheelchair design to improve functionality and overall performance for daily quality of life issues. </p>,"<p>This workshop aims to equip participants with the theories and principles for wheelchair and seating prescription, optimal wheelchair set-up and pressure management. The workshop also describes a general overview, the value, how to perform, and how to incorporate pressure mapping into clinical practice.</p>
<ul>
<li>Identify typical postures and to understand the effect of non-typical postures have on seating. Demonstrate ability of using Mat Evaluation to identify atypical postures.</li>
<li>Understand the features of wheelchairs and their impact on the wheelchair user. </li>
<li>Demonstrate the correct way to take measurements of a wheelchair user. </li>
<li>Outline the considerations when prescribing a pressure relief cushion.</li>
<li>Describe the purpose of pressure mapping. </li>
<li>Interpret pressure mapping assessment and apply it to a clinical setting. </li>
<li>Utilize knowledge learnt from the course and apply them to simple and moderate complexity cases for wheelchair and cushion prescription. </li>
</ul>
<p>Trainers</p>
<ul>
<li>Chia Rui Min, Senior Occupational Therapist</li>
<li>Hong Yun, Principal Occupational Therapist</li>
<li>Lim Yee Jay, Senior Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$760.00 (SAOT Member)

</li>
<li>$835.00 (Non-SAOT Member)</li>
</ul>",Paid,760.0 (SAOT Member); 835.0 (Non-SAOT Member),760.0,835.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
77,Clinical Applications of Wheelchair Seating & Mobility,Tan Tock Seng Hospital,rehabilitation medicine,wheelchair,0.30479061683563724,True,True,2024,3,7.0,2024,3,8.0,False,,,<p>A proper seating and mobility evaluation involves assessment and consideration of many client factors. These factors will determine the prescription of seating components and wheelchair design to improve functionality and overall performance for daily quality of life issues. </p>,"<p>This workshop aims to equip participants with the theories and principles for wheelchair and seating prescription, optimal wheelchair set-up and pressure management. The workshop also describes a general overview, the value, how to perform, and how to incorporate pressure mapping into clinical practice.</p>
<ul>
<li>Identify typical postures and to understand the effect of non-typical postures have on seating. Demonstrate ability of using Mat Evaluation to identify atypical postures.</li>
<li>Understand the features of wheelchairs and their impact on the wheelchair user. </li>
<li>Demonstrate the correct way to take measurements of a wheelchair user. </li>
<li>Outline the considerations when prescribing a pressure relief cushion.</li>
<li>Describe the purpose of pressure mapping. </li>
<li>Interpret pressure mapping assessment and apply it to a clinical setting. </li>
<li>Utilize knowledge learnt from the course and apply them to simple and moderate complexity cases for wheelchair and cushion prescription. </li>
</ul>
<p>Trainers</p>
<ul>
<li>Chia Rui Min, Senior Occupational Therapist</li>
<li>Hong Yun, Principal Occupational Therapist</li>
<li>Lim Yee Jay, Senior Occupational Therapist</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$760.00 (SAOT Member)

</li>
<li>$835.00 (Non-SAOT Member)</li>
</ul>",Paid,760.0 (SAOT Member); 835.0 (Non-SAOT Member),760.0,835.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
78,Supporting Seniors in Self-management of Chronic Conditions in the Community,Tan Tock Seng Hospital,public health,community,0.707454622325811,True,True,2024,3,21.0,2024,3,21.0,False,,,"<p>Older adults with chronic conditions may experience problems in their daily lives due to the impact of the diseases, such as falls which may result in hospitalisation and disabilities. Self-management programmes held overseas in the community have helped individuals to gain skills and confidence to live well with one or more chronic conditions. </p>","<p>This course aims to introduce basic self-management strategies and health promotion work that can be done in the community, to support older adults with chronic diseases in self-managing chronic conditions.</p>
<p>Trainers</p>
<ul>
<li>Sabrina Ow Yong, Principal Occupational Therapist</li>
<li>Lee Hengky, Senior Occupational Therapist
</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$500 (SAOT Member)

</li>
<li>$550 (Non-SAOT Member)</li>
</ul>",Paid,500.0 (SAOT Member); 550.0 (Non-SAOT Member),500.0,550.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
79,Supporting Seniors in Self-management of Chronic Conditions in the Community,Tan Tock Seng Hospital,public health,seniors,0.5372591542808005,True,True,2024,3,21.0,2024,3,21.0,False,,,"<p>Older adults with chronic conditions may experience problems in their daily lives due to the impact of the diseases, such as falls which may result in hospitalisation and disabilities. Self-management programmes held overseas in the community have helped individuals to gain skills and confidence to live well with one or more chronic conditions. </p>","<p>This course aims to introduce basic self-management strategies and health promotion work that can be done in the community, to support older adults with chronic diseases in self-managing chronic conditions.</p>
<p>Trainers</p>
<ul>
<li>Sabrina Ow Yong, Principal Occupational Therapist</li>
<li>Lee Hengky, Senior Occupational Therapist
</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$500 (SAOT Member)

</li>
<li>$550 (Non-SAOT Member)</li>
</ul>",Paid,500.0 (SAOT Member); 550.0 (Non-SAOT Member),500.0,550.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
80,Supporting Seniors in Self-management of Chronic Conditions in the Community,Tan Tock Seng Hospital,public health,self management,0.5361938419990224,True,True,2024,3,21.0,2024,3,21.0,False,,,"<p>Older adults with chronic conditions may experience problems in their daily lives due to the impact of the diseases, such as falls which may result in hospitalisation and disabilities. Self-management programmes held overseas in the community have helped individuals to gain skills and confidence to live well with one or more chronic conditions. </p>","<p>This course aims to introduce basic self-management strategies and health promotion work that can be done in the community, to support older adults with chronic diseases in self-managing chronic conditions.</p>
<p>Trainers</p>
<ul>
<li>Sabrina Ow Yong, Principal Occupational Therapist</li>
<li>Lee Hengky, Senior Occupational Therapist
</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$500 (SAOT Member)

</li>
<li>$550 (Non-SAOT Member)</li>
</ul>",Paid,500.0 (SAOT Member); 550.0 (Non-SAOT Member),500.0,550.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
81,Supporting Seniors in Self-management of Chronic Conditions in the Community,Tan Tock Seng Hospital,infectious diseases,chronic conditions,0.5022123022284645,True,True,2024,3,21.0,2024,3,21.0,False,,,"<p>Older adults with chronic conditions may experience problems in their daily lives due to the impact of the diseases, such as falls which may result in hospitalisation and disabilities. Self-management programmes held overseas in the community have helped individuals to gain skills and confidence to live well with one or more chronic conditions. </p>","<p>This course aims to introduce basic self-management strategies and health promotion work that can be done in the community, to support older adults with chronic diseases in self-managing chronic conditions.</p>
<p>Trainers</p>
<ul>
<li>Sabrina Ow Yong, Principal Occupational Therapist</li>
<li>Lee Hengky, Senior Occupational Therapist
</li>
</ul>
<p>Event Fees</p>
<ul>
<li>$500 (SAOT Member)

</li>
<li>$550 (Non-SAOT Member)</li>
</ul>",Paid,500.0 (SAOT Member); 550.0 (Non-SAOT Member),500.0,550.0,Face-to-Face,Tan Tock Seng Hospital,Tan Suee Ann,ahinet@ttsh.com.sg
